"","player","year","draft_year","qbr_pct","mean_epa","grades_offense","cpoe","pressure_to_sack_rate","dropbacks","qbr_pct_tot","mean_epa_tot","grade_avg","cpoe_tot","ptsr_tot","plays_tot"
"565","Eli Manning",2013,2004,0.310461588626341,-0.109975190660605,68.7,-2.84801052390214,16.3,596,0.694153615545357,0.0282976552440639,71.1055609519184,-0.671334258350571,0.149146110056926,8283
"566","Brian Hoyer",2015,NA,0.306319106687604,-0.0349999288794818,61.5,-3.20371680723461,21.5,435,0.428191368262379,-0.044722183814461,63.7285714285714,-3.98539331534605,0.183838383838384,1737
"567","Dan Orlovsky",2011,2005,0.305563830641419,0.0122094058486628,57.1,2.71255134751922,23,209,0.309845741285749,-0.0442975611956207,57.2621212121212,-0.556315325792863,0.184210526315789,529
"568","Eli Manning",2019,2004,0.305250467666074,-0.0499651058803096,62.8,-2.60768837117134,16.1,153,0.694153615545357,0.0282976552440639,71.1055609519184,-0.671334258350571,0.149146110056926,8283
"569","Matt Cassel",2011,2005,0.300666861405977,-0.0677125450730686,64.1,-1.0548132077585,24.2,309,0.354325884367392,-0.0549802196984239,60.7363427445831,-2.15813261771977,0.216547497446374,3086
"570","Blaine Gabbert",2015,2011,0.297888175197382,-0.0873045696945089,65.7,-1.76597218496519,20,330,0.0486404213524995,-0.195014884206963,47.3256084070796,-7.42719301770877,0.232172470978441,1864
"571","Colin Kaepernick",2016,2011,0.29771955151319,-0.0016093326159046,57.8,-4.74652823869606,20.5,403,0.638863710125316,0.0693191698095229,64.2599193909539,-1.84904335711243,0.217654171704958,2424
"572","Taylor Heinicke",2023,NA,0.297187616247505,0.0555485173303929,52.5,-9.08703646791263,18.2,157,0.308053882762287,-0.0497805256622371,57.6586177474403,-0.63282172325097,0.179611650485437,1189
"573","Sam Bradford",2010,2010,0.296106327325648,-0.0843801256717908,65.3,-4.42034144063894,15.5,640,0.52832133695777,-0.052169890755728,69.5458036543822,-1.78140429316448,0.181399631675875,3238
"574","Chad Pennington",2007,NA,0.295887498982493,-0.00741697572474737,58.2,7.20490457152757,22.8,291,0.635852442550806,0.0515859108653396,65.7139827700464,4.56302006274083,0.209567198177677,1519
"575","Andy Dalton",2021,2011,0.295402068259459,-0.104499091281828,67.1,-4.19521274676932,23.4,267,0.651017645246105,0.00911870113984911,70.4172870269428,-0.237496620137344,0.207317073170732,6547
"576","Tarvaris Jackson",2007,2006,0.29378155703602,-0.0199670111880812,59.2,0.513074399156963,15.7,345,0.428480918013967,-0.0347694876841216,62.8356643356643,-0.291430654674346,0.190775681341719,1313
"577","Jon Kitna",2006,NA,0.293633935997096,-0.0754943403381109,64.3,-0.0511991154206427,25.7,677,0.389490963393479,-0.0576334473333993,62.8746814404432,0.383050777042276,0.252100840336134,1830
"578","Damon Huard",2007,NA,0.293193027254671,-0.116046681947657,68,2.16895597253198,31,371,0.477633318183392,-0.06767978638751,68.3687845303867,0.8462621602433,0.268722466960352,734
"579","Drew Bledsoe",2006,NA,0.290569324778977,-0.0203759023567669,59,-3.68520748373624,22.2,187,NA,NA,NA,NA,NA,NA
"580","Nick Mullens",2020,NA,0.289511440403754,0.00158638092499695,56.9,-2.60393688671268,14.5,348,0.551881413069736,0.0700412319097937,59.6071510957324,1.50794271770341,0.148606811145511,879
"581","Jay Cutler",2009,2006,0.289069717340235,-0.0704760222401777,63.5,0.561357694090611,17.5,609,0.609306851373976,0.00151636696416419,68.8570619404349,0.853191268363745,0.174986580783682,5575
"582","Anthony Richardson",2024,2023,0.288261014760276,-0.057005836737097,62.2,-10.8595914570203,12.2,299,0.366596105161206,-0.0373350668958839,59.7949874686717,-10.0689842533993,0.143835616438356,477
"583","Alex Smith",2010,2005,0.287080969262282,-0.0438373599010575,60.9,-2.15839109301927,18.5,375,0.676150969530275,0.0309547597539487,69.8296921549156,-0.359460613402984,0.203784570596798,6155
"584","Kyle Orton",2014,2005,0.286199002314345,-0.00978621278074815,57.7,-0.955039313341158,22.1,484,0.480820090373252,0.00204296155455509,62.1713095238095,-1.61266489602616,0.181695827725437,2544
"585","Eli Manning",2006,2004,0.285612987734423,-0.0439420039729219,60.8,-3.77106506608974,12.9,582,0.694153615545357,0.0282976552440639,71.1055609519184,-0.671334258350571,0.149146110056926,8283
"586","Brian Hoyer",2014,NA,0.285192250817433,-0.024727812055497,59,-6.28523005500811,15.7,472,0.428191368262379,-0.044722183814461,63.7285714285714,-3.98539331534605,0.183838383838384,1737
"587","Joey Harrington",2007,NA,0.284852349479671,-0.136908598977976,69.3,-3.86660442632787,20.4,388,0.289226448217189,-0.118162181977661,62.7904522613065,-3.26807396932387,0.170909090909091,803
"588","Jimmy Garoppolo",2023,2014,0.283840573866671,-0.0910149154264534,65,-1.94589148868214,24.1,191,0.851707203026036,0.130461860741263,72.7147266313933,0.465782544219835,0.210826210826211,2340
"589","Matt Leinart",2006,2006,0.283437244855394,-0.0163785798233865,58.1,-4.98501036046208,13.1,411,0.237148309529471,-0.0687585214321706,55.0247142857143,-4.63093965274892,0.115830115830116,704
"590","Davis Mills",2025,2021,0.282897334797315,-0.0809195655787082,64,-6.61342173422638,14.8,174,0.246989380516168,-0.124134753771289,60.7188524590164,-3.72077428529995,0.174117647058824,1240
"591","Jason Campbell",2013,2005,0.282038915465207,-0.0631509688000934,62.3,-4.25111220197279,12.3,346,0.553235691292,0.00251091050230061,65.8374911660777,-0.640867397001132,0.178010471204188,2866
"592","Easton Stick",2023,2019,0.281549114342189,-0.112441709758403,66.8,-4.8076927221033,22.6,198,NA,NA,NA,NA,NA,NA
"593","Mike Glennon",2013,2013,0.281243728424761,-0.0833574113616897,64.1,-0.133170675486326,19.7,468,0.210743564494972,-0.137358002089773,59.4819554848967,-1.18973130240781,0.173277661795407,1272
"594","Tyler Huntley",2024,NA,0.278253555427617,-0.123836659591904,67.6,3.10496695099338,25.4,168,0.453104385137058,-0.0541563382471822,65.8767409470752,1.37621343722284,0.219123505976096,794
"595","Lamar Jackson",2018,2018,0.277122116365524,0.000173425729606893,56.1,-6.68932324961612,23.2,243,0.947985789496349,0.151695555005889,82.6389319092123,1.71496895980152,0.186909090909091,4479
"596","Tyrod Taylor",2025,2011,0.276161895571841,-0.0451632144545319,60.2,-0.877602879456648,19.7,170,0.723827192317227,0.0405367941619109,71.7542250530786,0.646329738804245,0.206933911159263,2506
"597","Rex Grossman",2011,2003,0.273060525132718,-0.0357801679235532,59.1,-1.21499707798163,13.9,487,0.150575342085273,-0.123322654242771,53.5103337612324,-3.57992560832393,0.158964879852126,1578
"598","Drew Lock",2020,2019,0.272983191591855,-0.0836481993885789,63.5,-5.54333278131037,11.9,484,0.326924599135938,-0.0643861742567902,60.070511627907,-4.61237020075702,0.136729222520107,1102
"599","Mike Vick",2012,NA,0.271844184143597,-0.0226673693670479,57.8,0.210747065621491,16.2,418,0.62657921437262,0.0307781938141324,67.1109600679694,0.0202824669376846,0.185381355932203,2515
"600","Jalen Hurts",2020,2020,0.271356132205032,-0.00569047786107989,56.2,-8.33334379009347,17.1,185,0.918380040060316,0.115993794769591,81.179203539823,2.63807687881738,0.174137931034483,3699
"601","Christian Ponder",2012,2011,0.26891472821027,-0.0164201061123762,57,-2.38406001463812,18.2,555,0.234492184040206,-0.0726969471969228,55.2081385979049,-3.13615104181769,0.220417633410673,1257
"602","Mitchell Trubisky",2017,2017,0.268300669356747,-0.119060500307025,66.4,-5.38658624046419,22.3,386,0.578425643976307,0.0201044903048411,65.5377222489188,-0.648449227031768,0.1953125,2354
"603","Trevor Siemian",2016,2015,0.26707408972943,-0.0157898717399172,56.8,-0.517080380123551,16.2,530,0.168078160969554,-0.106799816796616,53.4744776119403,-2.62417900187511,0.182403433476395,1361
"604","Kevin Kolb",2011,2007,0.26387954022371,-0.0478142471936095,59.5,-4.94683744453708,26.1,291,0.254219190533982,-0.0947370244931572,58.5002336448598,-3.02605441845802,0.252459016393443,874
"605","Joshua Dobbs",2023,2017,0.261064454341431,-0.119731519796877,65.9,-1.7743371015218,16.2,485,0.335370972251282,-0.110405435362925,64.7434782608696,-1.49362422665407,0.15702479338843,696
"606","Trent Edwards",2009,NA,0.259677608251267,-0.112219463667096,65.1,0.190147807478239,26.5,216,0.402129945587347,-0.0931205078880416,66.7808429118774,-0.678550324269703,0.194285714285714,1059
"607","Kellen Clemens",2013,2006,0.257405294275001,-0.0869979201482596,62.6,-3.79400502472992,21.2,272,0.148106671818764,-0.150430044380005,55.7667571234735,-5.50747977468533,0.253846153846154,761
"608","T.J. Yates",2011,2011,0.257054364212922,-0.0166790010228778,56.1,-3.74162899710799,27,213,0.161118774770819,-0.11380366236376,53.5409302325581,-6.28726172318677,0.251655629139073,430
"609","Taylor Heinicke",2021,NA,0.254791136952256,-0.0544740740803389,59.4,0.298624864468972,19.1,575,0.308053882762287,-0.0497805256622371,57.6586177474403,-0.63282172325097,0.179611650485437,1189
"610","Nick Foles",2020,2012,0.254721754165877,-0.131671734025086,66.5,1.66319087396896,15.3,335,0.518890232819552,-0.0271987566420665,66.7850060459492,0.585883137026518,0.154025670945158,2545
"611","Mike Glennon",2020,2013,0.254239388792731,-0.142951407827618,67.5,-3.68476921354818,18.8,192,0.210743564494972,-0.137358002089773,59.4819554848967,-1.18973130240781,0.173277661795407,1272
"612","Tyrod Taylor",2021,2011,0.253962267126986,-0.0530147314244244,59.2,-3.62598380694787,16.9,178,0.723827192317227,0.0405367941619109,71.7542250530786,0.646329738804245,0.206933911159263,2506
"613","Andy Dalton",2024,2011,0.252978895303261,-0.150556967389127,68.1,-1.14199948998598,14,175,0.651017645246105,0.00911870113984911,70.4172870269428,-0.237496620137344,0.207317073170732,6547
"614","Matt Ryan",2022,2008,0.251518913973795,-0.105102035285389,63.8,-0.0986555442723163,22.2,509,0.905821684389687,0.103304957449785,80.730351371077,2.39272746788411,0.1603125,9661
"615","Mark Brunell",2006,NA,0.251306893366896,-0.0183696593764004,55.8,-1.57104839326998,13.2,279,NA,NA,NA,NA,NA,NA
"616","Matt Hasselbeck",2012,1998,0.248450925116822,-0.118632101177011,64.8,-1.0784987969832,23.7,241,0.520380978669655,-0.0372756484573726,67.7805502063274,-1.22834841806829,0.216981132075472,3654
"617","Ben Roethlisberger",2006,2004,0.247124987720777,-0.00788514637437038,54.5,1.54702845694763,22.3,531,0.872477730964763,0.103001646829373,77.1441827805985,2.37271850468163,0.201841620626151,9351
"618","Jacoby Brissett",2017,2016,0.245500884481063,-0.0951369697539142,62.4,-4.45443925484687,23.1,561,0.556698108916376,-0.0180830323167027,67.8948222565688,-1.2221675388783,0.188177339901478,2672
"619","Carson Wentz",2025,2016,0.244997562356989,0.0347952859122692,50.4,1.11124149020414,24.4,199,0.699974312784475,0.0246883244780608,71.7746132386508,-0.582893685404497,0.193265007320644,4099
"620","Geno Smith",2013,2013,0.243089351642702,-0.078788482097406,60.7,-4.1597343525108,19.8,517,0.620082236201769,-0.023721947980981,71.7340005560189,1.85478331579015,0.199714693295292,3719
"621","Robert Griffin",2016,2012,0.241274093073672,-0.0467127239840342,57.6,-2.67120327239167,30.9,183,0.610682179933307,0.0346304752719863,65.9092628832355,0.575402116351448,0.226415094339623,1701
"622","Brett Favre",2006,NA,0.240281157223496,-0.0269504306827078,55.7,-5.35624275522784,13,638,0.709696801495401,0.0547414158678799,69.6072990126939,1.31839030701737,0.166666666666667,2855
"623","Blake Bortles",2016,2014,0.240129883432339,-0.0401221170611473,56.9,-4.47498181673108,14.9,698,0.407929868817881,-0.0236951983358351,60.7524983776768,-4.60563397837235,0.186915887850467,3194
"624","Alex Smith",2020,2005,0.239958721749387,-0.13914109232817,66,-0.84522821071769,23.4,277,0.676150969530275,0.0309547597539487,69.8296921549156,-0.359460613402984,0.203784570596798,6155
"625","Ryan Fitzpatrick",2012,2005,0.239176586138369,-0.00946233792563106,54,-1.53708836252599,19.9,566,0.579017019221932,0.0214060981796244,65.4498023005032,-0.630337029579215,0.160486995019369,5674
"626","Carson Wentz",2020,2016,0.237917826515075,-0.130093485301232,65,-3.49377248999026,26.3,509,0.699974312784475,0.0246883244780608,71.7746132386508,-0.582893685404497,0.193265007320644,4099
"627","Byron Leftwich",2006,2003,0.23611571517738,-0.00241732763232557,53.1,-1.23115695843642,14.5,201,0.290729098325766,-0.06785617935083,58.2907216494845,-2.99426997678542,0.146198830409357,502
"628","Ryan Mallett",2015,2011,0.2333371724526,-0.071188700307457,59.2,-7.21101546660066,7.8,253,NA,NA,NA,NA,NA,NA
"629","Geno Smith",2014,2013,0.231104569776288,-0.0503923231443411,57.1,-2.46208979014578,16.4,426,0.620082236201769,-0.023721947980981,71.7340005560189,1.85478331579015,0.199714693295292,3719
"630","Jared Goff",2021,2016,0.229644784532113,-0.0864847965022058,60.3,0.552964165838679,19.8,541,0.833830196091678,0.0923319973753453,74.6770649825494,0.0756370606061197,0.15255905511811,6068
"631","Josh Freeman",2011,2009,0.227808448931764,-0.0718628845568674,58.8,-1.00738065189883,14.1,609,0.474732736685756,-0.00968687860582921,62.9298330404218,-2.70616149706724,0.134872417982989,2330
"632","Kyle Orton",2008,2005,0.226503225901459,-0.0871817999351138,60.1,-2.40261449762013,19.4,501,0.480820090373252,0.00204296155455509,62.1713095238095,-1.61266489602616,0.181695827725437,2544
"633","Trevor Lawrence",2021,2021,0.226431876027526,-0.0818149877669124,59.6,-4.80008055031197,14.5,668,0.758679645533799,0.0222559806540314,75.61973727422,-1.26979408718291,0.163561076604555,3168
"634","Matt Hasselbeck",2008,1998,0.223036980998358,-0.140351240571173,64.7,-6.91698023458807,23.2,239,0.520380978669655,-0.0372756484573726,67.7805502063274,-1.22834841806829,0.216981132075472,3654
"635","Brian Hoyer",2017,NA,0.22201765492905,-0.129344536485491,63.6,-6.30266968733989,20.8,229,0.428191368262379,-0.044722183814461,63.7285714285714,-3.98539331534605,0.183838383838384,1737
"636","C.J. Beathard",2018,2017,0.221567342553699,-0.143886324823902,64.9,-7.11078859731823,25.4,198,0.320122227558162,-0.110015239775801,63.8470588235294,-4.26450605825944,0.221757322175732,673
"637","Brandon Weeden",2013,2012,0.216920951275857,-0.124325466518569,62.7,-4.05033787584487,23.5,301,0.283865949457034,-0.0505387790402166,56.3003762935089,-3.17644766331967,0.204334365325077,1075
"638","Carson Wentz",2022,2016,0.214802949029929,-0.103506625166602,60.6,-3.75037105547057,24.8,314,0.699974312784475,0.0246883244780608,71.7746132386508,-0.582893685404497,0.193265007320644,4099
"639","Colt McCoy",2011,2010,0.214674408409247,-0.057997250182804,56.4,-3.70065870848331,18.4,535,0.344853374610638,-0.0603262566662837,60.7024630541872,-0.673491647118642,0.251101321585903,1461
"640","Case Keenum",2013,NA,0.213302454338831,-0.108187403319579,60.9,-5.70187315648916,15.1,277,0.504780497467696,-0.0363300197459455,66.8966666666667,-1.69882620473045,0.146288209606987,2554
"641","Drew Stanton",2014,2007,0.212872422876604,-0.00103726113527658,51,-4.74321515369816,13.9,262,0.142002755732992,-0.121069808638061,52.5424827586207,-7.22194531417151,0.155737704918033,738
"642","Justin Fields",2021,2021,0.211904126510546,-0.145370166566813,64.2,-1.95220725974817,23.8,353,0.55467566731737,-0.0399573095472281,69.7859649122807,-0.835407857894897,0.229274611398964,1969
"643","Christian Ponder",2013,2011,0.210643701193405,-0.0650895413034225,56.7,1.1316705384153,24.5,291,0.234492184040206,-0.0726969471969228,55.2081385979049,-3.13615104181769,0.220417633410673,1257
"644","Austin Davis",2014,NA,0.210275423075208,-0.103467644577339,60.2,-0.999714407249478,21.2,319,0.145324140309751,-0.166557894762913,56.9911214953271,-1.01585424527889,0.208333333333333,431
"645","Chad Henne",2013,2008,0.209649166814142,-0.0877708762192559,58.7,-2.35428923752226,19,551,0.401977714255495,-0.0513305108031983,62.9604806408545,-1.68985523982438,0.211781206171108,2284
"646","Brett Hundley",2017,2015,0.206473394274574,-0.157103286953086,64.8,-3.03327634166449,20.7,368,0.257609104055041,-0.160323238568027,64.6982188295165,-4.53150563680374,0.212328767123288,409
"647","Case Keenum",2019,NA,0.20560325680641,-0.0514741260850197,55,-1.09458932032188,16.1,266,0.504780497467696,-0.0363300197459455,66.8966666666667,-1.69882620473045,0.146288209606987,2554
"648","Kyle Boller",2007,NA,0.203675688136516,-0.105498720588623,59.8,2.46065682590459,24.7,311,0.0858153991179091,-0.194682684225122,53.2315619967794,-1.96073798469885,0.225352112676056,640
"649","Jeff Driskel",2018,2016,0.202263400086564,-0.0297412225268598,52.7,-4.52275178585833,21.4,203,0.22301818499619,-0.0727795662424302,54.4429184549356,-4.72029570270987,0.233333333333333,512
"650","Brian Griese",2008,NA,0.201776859058999,-0.136690275187627,62.5,-1.50556297137819,18,194,0.344588481451375,-0.0681674606499579,61.403125,-1.8667851653364,0.192857142857143,513
"651","Peyton Manning",2015,1998,0.200983545874366,-0.117913267905575,60.7,-3.40782879009133,16.7,449,0.981802038743403,0.202984716390671,87.4769541099344,4.3717511069132,0.112998040496408,5990
"652","Marc Bulger",2007,NA,0.200254824788919,-0.132754414544918,62,-1.36133294839125,27.6,417,0.342528029448101,-0.0857579029999031,62.8936499171728,-2.13441434874899,0.288981288981289,1813
"653","Andrew Luck",2015,2012,0.199429928060362,0.00875672966245949,48.9,-4.23538592823765,11.2,333,0.864984268570616,0.0849663287576341,78.0720705064548,-1.17552394427875,0.123580494321977,4073
"654","Davis Mills",2022,2021,0.198761441182343,-0.133142844480599,61.9,-3.77684763711163,14.6,529,0.246989380516168,-0.124134753771289,60.7188524590164,-3.72077428529995,0.174117647058824,1240
"655","Jay Cutler",2017,2006,0.1976384297586,-0.0962305841806244,58.4,-0.391128031270845,14,456,0.609306851373976,0.00151636696416419,68.8570619404349,0.853191268363745,0.174986580783682,5575
"656","Dwayne Haskins",2019,2019,0.196940745551054,-0.200137072645622,67.9,-4.65433688796296,33,245,0.146573080988195,-0.173051731928537,57.6947470817121,-5.10921775601631,0.304347826086957,529
"657","Johnny Manziel",2015,2014,0.19536358775174,-0.043088982500625,53.3,-2.55690385168846,16.5,269,NA,NA,NA,NA,NA,NA
"658","Cleo Lemon",2007,NA,0.193718824069828,-0.0240957888120219,51.4,-3.57633825616549,22.5,348,0.240861205634099,-0.0306053750191831,51.7881796690307,-2.84786473949422,0.224806201550388,436
"659","Brandon Allen",2020,2016,0.191766468931702,-0.0814736963175332,56.5,-3.64985200140974,19.4,155,NA,NA,NA,NA,NA,NA
"660","Dan Orlovsky",2008,2005,0.19148549752578,-0.091536115172057,57.4,-1.34786824918976,17.7,272,0.309845741285749,-0.0442975611956207,57.2621212121212,-0.556315325792863,0.184210526315789,529
"661","Shaun Hill",2014,NA,0.19050439947513,-0.120778785189575,60,-2.40257492330339,20.5,250,0.639539375785743,0.0103838435057746,69.673150887574,-0.408555903662009,0.202409638554217,1360
"662","Trent Green",2007,NA,0.188813353503217,-0.0355851102894062,52,0.498319041908236,14.6,150,0.0863115692199848,-0.124433220246856,46.8873727087576,-1.51010246964188,0.25625,494
"663","Gardner Minshew",2024,2019,0.188130891389637,-0.130804080181429,60.7,0.519548266383677,24,346,0.518247231990354,-0.00548788531436491,64.7715145436309,-1.19140440113208,0.190611664295875,2012
"664","Ryan Fitzpatrick",2009,2005,0.186482606156726,-0.140101004851937,61.4,-3.03302767040493,23.6,266,0.579017019221932,0.0214060981796244,65.4498023005032,-0.630337029579215,0.160486995019369,5674
"665","Sam Howell",2023,2022,0.186247631640281,-0.128391977104059,60.3,-0.427237766630509,23.5,712,0.205101977633749,-0.144523856245221,59.7342592592593,-1.31137163424101,0.239202657807309,771
"666","Geno Smith",2025,2013,0.185045845561172,-0.136150989651175,60.9,0.70712558716257,25.9,524,0.620082236201769,-0.023721947980981,71.7340005560189,1.85478331579015,0.199714693295292,3719
"667","Case Keenum",2016,NA,0.183905669218591,-0.115603342341584,58.9,-3.70057388252599,19.8,354,0.504780497467696,-0.0363300197459455,66.8966666666667,-1.69882620473045,0.146288209606987,2554
"668","Cooper Rush",2022,NA,0.183777354513945,-0.0896617679832601,56.5,-6.84993681824131,12.7,172,0.151573126759041,-0.138833830043323,55.0121835443038,-6.38590704681527,0.151515151515152,648
"669","Matt Hasselbeck",2009,1998,0.182370384656596,-0.137843869749724,60.8,-2.39490389513473,23.4,538,0.520380978669655,-0.0372756484573726,67.7805502063274,-1.22834841806829,0.216981132075472,3654
"670","Deshaun Watson",2022,2017,0.180351075854254,-0.0802037111798349,55.3,-3.32668000651944,27.4,204,0.862672084678186,0.0777306943763373,78.5163334462894,2.46797888280481,0.216765453005927,3074
"671","Jason Campbell",2006,2005,0.178653515359327,0.0147011726147558,46.4,-5.03979242263149,9.1,228,0.553235691292,0.00251091050230061,65.8374911660777,-0.640867397001132,0.178010471204188,2866
"672","Kevin Kolb",2010,2007,0.175036623455866,-0.0717172687823724,54,0.575030599180506,23.2,211,0.254219190533982,-0.0947370244931572,58.5002336448598,-3.02605441845802,0.252459016393443,874
"673","Joey Harrington",2006,NA,0.174574983050372,-0.100459754301818,56.6,-2.7180730088337,12.7,408,0.289226448217189,-0.118162181977661,62.7904522613065,-3.26807396932387,0.170909090909091,803
"674","Kerry Collins",2009,NA,0.17451845329705,-0.14397841352155,60.6,-4.6717577502488,7.7,224,0.398050441568845,-0.0570100972771377,63.2713836477987,-3.20664561665629,0.111111111111111,1292
"675","David Carr",2006,2002,0.173044596754868,-0.10319241063885,56.7,3.63493289125481,24.1,509,0.197929684027376,-0.106332950480445,55.7303234501348,1.41695433649524,0.242798353909465,765
"676","Davis Mills",2021,2021,0.171990897552374,-0.123887357061253,58.5,-0.219684366195921,23.3,435,0.246989380516168,-0.124134753771289,60.7188524590164,-3.72077428529995,0.174117647058824,1240
"677","Matt Schaub",2013,2004,0.169450713234738,-0.127737697116708,58.6,-1.72880139559676,13.1,383,0.823389017341311,0.0775286493325375,75.1906028870648,2.2093969176906,0.152347209920283,3571
"678","Jake Plummer",2006,NA,0.168531696873724,-0.0570384636035044,52,-3.56275940039119,17.5,345,NA,NA,NA,NA,NA,NA
"679","Gus Frerotte",2008,NA,0.168251093392016,-0.116014798396672,57.4,-3.81016009705979,30.2,334,0.149651384989952,-0.167794961303764,57.4866279069768,-4.02051882251449,0.239520958083832,523
"680","Nick Foles",2012,2012,0.167693813992781,-0.106849444774527,56.5,0.226848140532868,18.5,292,0.518890232819552,-0.0271987566420665,66.7850060459492,0.585883137026518,0.154025670945158,2545
"681","Brock Osweiler",2018,2012,0.166231071755043,-0.0671788066954932,52.7,0.250346443869851,20,200,0.226416906569103,-0.0679568071619299,54.234140969163,-3.20770284068149,0.153271028037383,1376
"682","Derek Anderson",2008,2005,0.163568049385194,-0.104908223519133,55.9,-10.1054368540645,16.1,307,0.193364769759496,-0.110247900353056,55.7506145251397,-5.15238676403086,0.152542372881356,1822
"683","Vince Young",2006,2006,0.162972424255587,-0.0555985009528849,51.3,-4.8653150465162,17.7,430,0.467286316164229,-0.00206187246685713,61.8527146464646,-0.975633373872729,0.176113360323887,1655
"684","Tyler Huntley",2022,NA,0.161763001679586,-0.100415748485652,55.3,1.62015029677638,15.5,168,0.453104385137058,-0.0541563382471822,65.8767409470752,1.37621343722284,0.219123505976096,794
"685","Tyson Bagent",2023,NA,0.161604962898561,-0.126668660631112,57.7,-2.43258316447769,9.4,159,NA,NA,NA,NA,NA,NA
"686","Brandon Weeden",2012,2012,0.160923498536878,-0.0448677184600327,50.1,-4.65451913502714,18.1,559,0.283865949457034,-0.0505387790402166,56.3003762935089,-3.17644766331967,0.204334365325077,1075
"687","Ben Roethlisberger",2021,2004,0.160809918028602,-0.0765032036198091,53,-2.25597094977275,26,692,0.872477730964763,0.103001646829373,77.1441827805985,2.37271850468163,0.201841620626151,9351
"688","Ryan Fitzpatrick",2016,2005,0.160117989448572,-0.0642494389284807,51.8,-4.10382804504951,13,441,0.579017019221932,0.0214060981796244,65.4498023005032,-0.630337029579215,0.160486995019369,5674
"689","Bruce Gradkowski",2010,2006,0.159526929231669,-0.123588915986477,57.2,-7.39946713370662,16.4,172,0.0965536012337607,-0.196756877330705,54.756862745098,-6.66305204044278,0.170967741935484,828
"690","Blaine Gabbert",2012,2011,0.157302467358614,-0.138080484274079,58.3,-5.2153340207971,21.8,309,0.0486404213524995,-0.195014884206963,47.3256084070796,-7.42719301770877,0.232172470978441,1864
"691","Mark Sanchez",2009,2009,0.150483885037128,-0.105820272571279,54.6,-4.34211445906583,23.9,475,0.245949507416896,-0.0900688384403283,57.5439338235294,-4.24661664741505,0.221789883268482,2774
"692","Trent Edwards",2007,NA,0.150349855002586,-0.158128301917734,59.4,-3.6452094598334,12.1,288,0.402129945587347,-0.0931205078880416,66.7808429118774,-0.678550324269703,0.194285714285714,1059
"693","Taylor Heinicke",2022,NA,0.150114583618805,-0.054107363840607,49.8,1.70155707823396,15.7,292,0.308053882762287,-0.0497805256622371,57.6586177474403,-0.63282172325097,0.179611650485437,1189
"694","Kyle Allen",2019,NA,0.149782041263767,-0.0534147671592707,49.7,-0.970359059698381,24.2,555,0.178798792802399,-0.0723661090109137,51.1860552763819,-0.930060452944495,0.225563909774436,818
"695","Josh McCown",2014,2002,0.147705698569261,-0.110209748645424,54.7,-2.26518393028527,22,382,0.420879845217913,-0.0159648682673421,60.7247076023392,0.236423726068185,0.201492537313433,2085
"696","Mason Rudolph",2019,2018,0.144045063954385,-0.101588715160233,53.5,-1.23449758130268,13.4,308,0.396952117270386,-0.0267628150010361,60.4539906103286,0.355438831993329,0.125435540069686,866
"697","Brock Osweiler",2016,2012,0.142019408224045,-0.0845090315298325,51.7,-4.11975095686887,12.9,625,0.226416906569103,-0.0679568071619299,54.234140969163,-3.20770284068149,0.153271028037383,1376
"698","Jacoby Brissett",2024,2016,0.140515346110187,-0.166760625540774,59.1,-2.91458620627721,22,188,0.556698108916376,-0.0180830323167027,67.8948222565688,-1.2221675388783,0.188177339901478,2672
"699","Matt Cassel",2009,2005,0.140148447332961,-0.174820146338677,59.8,-4.99177637560239,21.8,566,0.354325884367392,-0.0549802196984239,60.7363427445831,-2.15813261771977,0.216547497446374,3086
"700","C.J. Beathard",2017,2017,0.139940614603891,-0.171818534273169,59.5,-7.12897608992201,18.8,257,0.320122227558162,-0.110015239775801,63.8470588235294,-4.26450605825944,0.221757322175732,673
"701","Kurt Warner",2006,NA,0.139708934367702,0.0136768593313784,42.4,1.60196464668754,22.1,184,0.807258351527267,0.0815436597808323,73.5905864958107,4.46924263283082,0.140672782874618,2044
"702","Brett Favre",2010,NA,0.138020981586411,-0.174211525848321,59.5,-1.48426509472761,17.1,383,0.709696801495401,0.0547414158678799,69.6072990126939,1.31839030701737,0.166666666666667,2855
"703","Tommy DeVito",2023,NA,0.136416616180559,-0.20339023929265,62,-2.90265702420757,37.4,237,NA,NA,NA,NA,NA,NA
"704","EJ Manuel",2013,2013,0.135921793936037,-0.106235204948803,53,-2.48452832334136,24.6,358,0.139430890224697,-0.120878420752936,52.2902798232695,-3.21530262918865,0.221698113207547,716
"705","Drew Stanton",2017,2007,0.135705277432876,-0.120633246087361,54.3,-8.31027075839348,11.3,167,0.142002755732992,-0.121069808638061,52.5424827586207,-7.22194531417151,0.155737704918033,738
"706","Brad Johnson",2006,NA,0.134361060788575,-0.172318960762466,58.9,0.98906059662501,19.1,486,0.0941107955066061,-0.208083186109438,55.4962328767123,-0.0284180369771903,0.206521739130435,589
"707","Sam Darnold",2020,2018,0.133370190037306,-0.168154003047851,58.4,-1.92784354002518,19.6,425,0.562658000739064,-0.0173987072537432,68.1403943830296,0.320302740433737,0.183641975308642,3427
"708","Desmond Ridder",2023,2022,0.132847346247124,-0.0982060418893534,51.9,-1.33553502957026,22.3,439,0.13835716399932,-0.116252750250188,51.769423929099,-1.58841074518793,0.220264317180617,706
